gene_i,gene_j,n_shared_taxa,pearson,spearman,is_grn_edge,network
CYP11B1,EDNRB,22,0.08089532447268714,0.08365246213570228,False,non_edge
CYP11B1,ESR1,71,0.0005909220943433049,0.12677151754699112,False,non_edge
CYP11B1,ESR2,72,-0.003913034021082768,0.2127010324888062,False,non_edge
CYP11B1,FKBP5,75,0.010591125249114737,0.2234123922897967,False,non_edge
CYP11B1,FOXD3,70,0.30067881677075153,0.4229991084701885,False,non_edge
CYP11B1,FSHB,76,0.36562184267368636,0.3961228300054992,False,non_edge
CYP11B1,FSHR,75,0.27964803459235704,0.40806545430946534,False,non_edge
CYP11B1,GNA11,62,-0.03789461906620743,0.23423522666752108,False,non_edge
CYP11B1,GNAQ,55,-0.08097061876945547,0.01554202660419654,False,non_edge
CYP11B1,GNRH1,70,0.49117070240769295,0.4941096550732297,False,non_edge
CYP11B1,GNRH2,41,0.19697119175963893,0.3774363568556475,False,non_edge
CYP11B1,GNRHR,74,0.06572798096907667,0.28351903084359226,False,non_edge
CYP11B1,GPER1,75,0.6070990750221751,0.6192810773579439,False,non_edge
CYP11B1,HSD17B1,24,0.32926970913973086,0.27282656360066654,False,non_edge
CYP11B1,HSD17B11,70,0.06441725986156292,0.12594141716949409,False,non_edge
CYP11B1,HSD17B12,29,0.5932231871412346,0.5883631663454273,False,non_edge
CYP11B1,HSD17B2,74,0.3551797852282475,0.3965064152556447,False,non_edge
CYP11B1,HSD17B3,71,0.10060687456232062,0.5035679574800233,False,non_edge
CYP11B1,HSD17B6,71,0.04790637582645272,0.1765849626521093,False,non_edge
CYP11B1,HSD17B7,59,0.44593870789640416,0.581291800618009,False,non_edge
CYP11B1,HSD17B8,43,0.4415459728247173,0.545183193645641,False,non_edge
CYP11B1,HSD3B1,69,0.49707316791508305,0.6164959162546236,False,non_edge
CYP11B1,HSD3B2,48,0.14187160571639704,0.403562154862632,False,non_edge
CYP11B1,IRF4,74,0.4703558028968323,0.48431446288555186,False,non_edge
CYP11B1,KISS1,52,0.6053971694750012,0.39007655519547424,False,non_edge
CYP11B1,KISS1R,71,0.31651230700912997,0.4099231846685685,False,non_edge
CYP11B1,KITLG,78,0.3607552963926952,0.41351194119020285,False,non_edge
CYP11B1,LDLR,52,-0.006618839337646364,0.08253119681209115,False,non_edge
CYP11B1,LEF1,47,0.6650111378682237,0.5095978396524445,False,non_edge
CYP11B1,LHB,51,0.18731698610491593,0.3493937619800482,False,non_edge
CYP11B1,LHCGR,71,0.29185026709698375,0.37555147398435357,False,non_edge
CYP11B1,MC1R,76,0.4037224845778421,0.4726014993169269,False,non_edge
CYP11B1,MFSD12,39,0.15266068699149232,0.3725472788581093,False,non_edge
CYP11B1,MITF,68,0.08822391664549635,0.3225215350663681,False,non_edge
CYP11B1,MLANA,62,0.3994201781049902,0.4848811320011957,False,non_edge
CYP11B1,MRAP2,50,0.31983716528499706,0.34807509362485456,False,non_edge
CYP11B1,NCOA1,77,-0.007494048159171504,0.36638251999234905,False,non_edge
CYP11B1,NCOA2,77,0.4976960630843642,0.515643248440357,False,non_edge
CYP11B1,NCOA3,70,0.4610319913809494,0.49835329208015033,False,non_edge
CYP11B1,NCOR2,65,0.35626536193878977,0.43183705291721114,False,non_edge
CYP11B1,OCA2,58,-0.07838191527718219,0.018522384622859746,False,non_edge
CYP11B1,PAX3,70,-0.07201501289123383,0.06899312278272153,False,non_edge
CYP11B1,PMEL,72,0.47532250623939815,0.5099744628296128,False,non_edge
CYP11B1,POMC,26,0.4774507842457178,0.3225879033027271,False,non_edge
CYP11B1,SCARB1,64,0.2980791946983718,0.3875875862969092,False,non_edge
CYP11B1,SHBG,36,-0.043402974312167525,-0.14099564865624295,False,non_edge
CYP11B1,SLC24A4,76,-0.011766671842870361,0.32530836103363475,False,non_edge
CYP11B1,SLC24A5,79,0.3957194056337453,0.5044371588772103,False,non_edge
CYP11B1,SLC45A2,77,0.3134217688495243,0.4475863275532912,False,non_edge
CYP11B1,SOX10,73,-0.0043028508670218,0.07725731683391271,False,non_edge
CYP11B1,SRD5A1,72,0.3417446041404865,0.4621682155091198,False,non_edge
CYP11B1,SRD5A2,46,0.18348939793921973,0.30841807976062535,False,non_edge
CYP11B1,SRD5A3,44,0.3621001790341765,0.3467562183593563,False,non_edge
CYP11B1,STAR,69,0.49827407269418794,0.5053230035669746,False,non_edge
CYP11B1,STS,74,0.20467659006971528,0.38186512458419136,False,non_edge
CYP11B1,SULT1E1,75,0.39163227681287927,0.5524281248457547,False,non_edge
CYP11B1,TFAP2A,73,0.39452673885565237,0.36780115304714867,False,non_edge
CYP11B1,TYR,78,0.41517483070477695,0.4585076019454184,False,non_edge
CYP11B1,TYRP1,75,0.5113158581489587,0.548895839474505,False,non_edge
CYP11B2,CYP17A1,50,0.5975315247725379,0.48218828690496446,False,non_edge
CYP11B2,CYP19A1,77,0.37811474570951226,0.5310179611607843,False,non_edge
CYP11B2,CYP7B1,78,0.49216505658733317,0.5436076621052145,False,non_edge
CYP11B2,DCT,75,0.11646276125814801,0.537681401895736,False,non_edge
CYP11B2,EDN3,63,0.12340879664748837,0.2585037997211788,False,non_edge
CYP11B2,EDNRB,24,0.16809903847577334,0.15621504306706116,False,non_edge
CYP11B2,ESR1,73,0.003487341376180104,0.11124062930903285,False,non_edge
CYP11B2,ESR2,74,-0.004769292721681343,0.2380264102057134,False,non_edge
CYP11B2,FKBP5,78,0.009543703476265554,0.2367001062537476,False,non_edge
CYP11B2,FOXD3,71,0.30627125475107786,0.4588562926270496,False,non_edge
CYP11B2,FSHB,78,0.37584185514894597,0.46024660465276207,False,non_edge
CYP11B2,FSHR,77,0.3030610171488688,0.443047312509374,False,non_edge
CYP11B2,GNA11,64,-0.040604794759959977,0.2380072399233108,False,non_edge
CYP11B2,GNAQ,56,-0.08016006250798739,0.038394326196347854,False,non_edge
CYP11B2,GNRH1,72,0.49727733969447563,0.5200140148690484,False,non_edge
CYP11B2,GNRH2,42,0.23239090798598913,0.4523743768867347,False,non_edge
CYP11B2,GNRHR,76,0.050611647381647834,0.2833207589372609,False,non_edge
CYP11B2,GPER1,76,0.6010422963086314,0.6741497888088159,False,non_edge
CYP11B2,HSD17B1,26,0.36745052794083216,0.33684346787142555,False,non_edge
CYP11B2,HSD17B11,72,0.06950722271663601,0.14113262737338123,False,non_edge
CYP11B2,HSD17B12,32,0.6243367146583282,0.6514798939880291,False,non_edge
CYP11B2,HSD17B2,76,0.35791008790519024,0.4559498287979029,False,non_edge
CYP11B2,HSD17B3,73,0.10353231170234256,0.5457547788589489,False,non_edge
CYP11B2,HSD17B6,72,0.05129974952883594,0.16518914126641177,False,non_edge
CYP11B2,HSD17B7,60,0.48119328784007825,0.5822118501466174,False,non_edge
CYP11B2,HSD17B8,45,0.4583866341030346,0.6361443650335871,False,non_edge
CYP11B2,HSD3B1,70,0.49890118464758376,0.663208628905979,False,non_edge
CYP11B2,HSD3B2,49,0.18148918322250693,0.48032475171231925,False,non_edge
CYP11B2,IRF4,75,0.4715064459617723,0.5091631469961675,False,non_edge
CYP11B2,KISS1,53,0.6257971085247783,0.40190979030454194,False,non_edge
CYP11B2,KISS1R,73,0.34025662151447195,0.4368634924496158,False,non_edge
CYP11B2,KITLG,80,0.3324288166730696,0.41821194624732205,False,non_edge
CYP11B2,LDLR,53,-0.01739228385556984,0.07539408412171097,False,non_edge
CYP11B2,LEF1,48,0.647311220187642,0.49473788887361414,False,non_edge
CYP11B2,LHB,54,0.21735791850419342,0.37829353464815385,False,non_edge
CYP11B2,LHCGR,74,0.3214408025783725,0.4629761684545923,False,non_edge
CYP11B2,MC1R,77,0.4103379005206202,0.5130127350408119,False,non_edge
CYP11B2,MFSD12,41,0.15849544686311196,0.39023426638996783,False,non_edge
CYP11B2,MITF,71,0.08676037649887035,0.3121001721307281,False,non_edge
CYP11B2,MLANA,64,0.41804621878584197,0.5553661940802253,False,non_edge
CYP11B2,MRAP2,51,0.3493787583620942,0.46862301205598705,False,non_edge
CYP11B2,NCOA1,79,0.0007711502611417594,0.34013403752628946,False,non_edge
CYP11B2,NCOA2,79,0.49362553843104906,0.5378093985100603,False,non_edge
CYP11B2,NCOA3,72,0.4613060121125997,0.5210405041910984,False,non_edge
CYP11B2,NCOR2,67,0.3586197548376082,0.474052835345527,False,non_edge
CYP11B2,OCA2,60,-0.079685632228951,0.02843700816763149,False,non_edge
CYP11B2,PAX3,71,-0.030921138594841847,0.12076152444968914,False,non_edge
CYP11B2,PMEL,72,0.48562531514561585,0.5941241975751378,False,non_edge
CYP11B2,POMC,25,0.550321682228838,0.42642113317427144,False,non_edge
CYP11B2,SCARB1,65,0.2541508629294586,0.37107225550893147,False,non_edge
CYP11B2,SHBG,37,-0.01044529429277033,-0.016963188009460103,False,non_edge
CYP11B2,SLC24A4,77,-0.03830643209919849,0.26521453539233836,False,non_edge
CYP11B2,SLC24A5,81,0.4103390986049133,0.5613407033283407,False,non_edge
CYP11B2,SLC45A2,78,0.3272592755891265,0.4821372326178762,False,non_edge
CYP11B2,SOX10,75,-0.01771399248056145,0.020138316034089207,False,non_edge
CYP11B2,SRD5A1,73,0.34466215277310014,0.5120851785008472,False,non_edge
CYP11B2,SRD5A2,47,0.22088711704419592,0.3938308274155032,False,non_edge
CYP11B2,SRD5A3,45,0.3841411267517827,0.3806474330206284,False,non_edge
CYP11B2,STAR,71,0.4900362109289597,0.5538588137654631,False,non_edge
CYP11B2,STS,76,0.2266282428877424,0.40500581558667026,False,non_edge
CYP11B2,SULT1E1,77,0.3872824333322434,0.5660660295567398,False,non_edge
CYP11B2,TFAP2A,75,0.3222945559063047,0.3582778834955022,False,non_edge
CYP11B2,TYR,80,0.42603974164070074,0.5053838210598466,False,non_edge
CYP11B2,TYRP1,77,0.5179850408255992,0.5872101711390408,False,non_edge
CYP17A1,CYP19A1,54,0.6258906756875215,0.8729342720745842,False,non_edge
CYP17A1,CYP7B1,52,0.8365762971983115,0.8007247121281925,False,non_edge
CYP17A1,DCT,51,0.13268260045412072,0.6390009438765041,False,non_edge
CYP17A1,EDN3,44,0.053357583773089426,0.6261844977428658,False,non_edge
CYP17A1,EDNRB,15,0.3757567262751196,0.30834194675788373,False,non_edge
CYP17A1,ESR1,50,0.2553753701847012,0.30514331967783187,False,non_edge
CYP17A1,ESR2,52,0.08331088030559948,0.36325736827904365,False,non_edge
CYP17A1,FKBP5,54,0.07487853113833852,0.4670543729902535,False,non_edge
CYP17A1,FOXD3,49,0.8808777435929771,0.892700190034109,False,non_edge
CYP17A1,FSHB,55,0.8408336210066937,0.7296433486485034,False,non_edge
CYP17A1,FSHR,53,0.7095888930120264,0.7335210594850242,False,non_edge
CYP17A1,GNA11,44,0.3035304444514496,0.6067144821478819,False,non_edge
CYP17A1,GNAQ,31,0.24738983917320534,0.30141669451490744,False,non_edge
CYP17A1,GNRH1,55,0.8203347519869066,0.7770843174681465,False,non_edge
CYP17A1,GNRH2,34,0.7222974366607973,0.7668257676066657,False,non_edge
CYP17A1,GNRHR,53,0.3108687482723317,0.8157560644361713,False,non_edge
CYP17A1,GPER1,51,0.8041028736948439,0.8207110398945598,False,non_edge
CYP17A1,HSD17B11,50,0.17923227286837495,0.42568099367204554,False,non_edge
CYP17A1,HSD17B12,18,0.8250698299795812,0.7801711271750068,False,non_edge
CYP17A1,HSD17B2,55,0.6456525852466874,0.5455365494844262,False,non_edge
CYP17A1,HSD17B3,49,0.21503996566341568,0.6633736971272097,False,non_edge
CYP17A1,HSD17B6,51,0.06925736471737379,0.2537649183528028,False,non_edge
CYP17A1,HSD17B7,49,0.6956137616207168,0.7698232442722325,False,non_edge
CYP17A1,HSD17B8,36,0.8882117006355235,0.7766927670479528,False,non_edge
CYP17A1,HSD3B1,46,0.929984304441351,0.8078774611490276,False,non_edge
CYP17A1,HSD3B2,35,0.9364564782242532,0.7491326459366359,False,non_edge
CYP17A1,IRF4,54,0.8091621851624867,0.8760151881168237,False,non_edge
CYP17A1,KISS1,48,0.8108453369487874,0.8839240731660032,False,non_edge
CYP17A1,KISS1R,53,0.7027848248865696,0.7049197439614451,False,non_edge
CYP17A1,KITLG,55,0.5372784345412245,0.5910123337059838,False,non_edge
CYP17A1,LDLR,43,0.018914157142678877,0.1084867455379032,False,non_edge
CYP17A1,LEF1,34,0.5648416096777574,0.6248186763871674,False,non_edge
CYP17A1,LHB,33,0.8903649623474372,0.7133996690460447,False,non_edge
CYP17A1,LHCGR,51,0.7760028127483235,0.8000647246493184,False,non_edge
CYP17A1,MC1R,55,0.8563584868086435,0.9327636022262703,False,non_edge
CYP17A1,MFSD12,21,0.05481358630106698,0.18482804774362155,False,non_edge
CYP17A1,MITF,46,0.18115850050155088,0.5752564426541382,False,non_edge
CYP17A1,MLANA,45,0.7746273471898789,0.8441410971309485,False,non_edge
CYP17A1,MRAP2,36,0.7399069111353677,0.6108712852030453,False,non_edge
CYP17A1,NCOA1,54,0.821214167876311,0.9054931683931663,False,non_edge
CYP17A1,NCOA2,53,0.7905520424123355,0.7150154321936187,False,non_edge
CYP17A1,NCOA3,51,0.8347848937389046,0.9239864170541571,False,non_edge
CYP17A1,NCOR2,47,0.7590408456802016,0.7098178804718266,False,non_edge
CYP17A1,OCA2,35,-0.10101505002168591,0.22064323343599337,False,non_edge
CYP17A1,PAX3,50,0.015477088226099247,0.14873297276438177,False,non_edge
CYP17A1,PMEL,54,0.8610590715389832,0.909256088603941,False,non_edge
CYP17A1,POMC,21,0.2875941584711369,0.3658043138223569,False,non_edge
CYP17A1,SCARB1,44,0.428627148556123,0.6707047649802025,False,non_edge
CYP17A1,SHBG,37,0.18727889918803867,0.8057178471470857,False,non_edge
CYP17A1,SLC24A4,53,-0.02957030059065229,0.4093076533755515,False,non_edge
CYP17A1,SLC24A5,55,0.737890436146674,0.7908270033961545,False,non_edge
CYP17A1,SLC45A2,53,0.4195787927764818,0.7443252523426925,False,non_edge
CYP17A1,SOX10,51,-0.014169925992557576,0.10957030053352237,False,non_edge
CYP17A1,SRD5A1,54,0.5645048482418266,0.7185541118174942,False,non_edge
CYP17A1,SRD5A2,29,0.4638773628377324,0.5675968118654667,False,non_edge
CYP17A1,SRD5A3,27,0.3665314009914371,0.45128153539210586,False,non_edge
CYP17A1,STAR,45,0.9587376216022931,0.877039117812814,False,non_edge
CYP17A1,STS,54,0.5895445119858513,0.7084947610300729,False,non_edge
CYP17A1,SULT1E1,52,0.5908969758614608,0.8887537804193568,False,non_edge
CYP17A1,TFAP2A,51,0.39217516605760494,0.4528805552629129,False,non_edge
CYP17A1,TYR,55,0.7955804793823843,0.8593446664022711,False,non_edge
CYP17A1,TYRP1,52,0.839856535742491,0.9057684748483764,False,non_edge
CYP19A1,CYP7B1,80,0.7181004457201362,0.8994304409411171,False,non_edge
CYP19A1,DCT,77,0.08555539966282998,0.6530867104491255,False,non_edge
CYP19A1,EDN3,65,0.5432868101071388,0.7453536507644851,False,non_edge
CYP19A1,EDNRB,25,0.24819634475532948,0.4800840374603643,False,non_edge
CYP19A1,ESR1,75,0.041527832786121294,0.22861534331439715,False,non_edge
CYP19A1,ESR2,77,0.01932148698682751,0.3485987322329818,False,non_edge
CYP19A1,FKBP5,80,0.138042236621767,0.4410556641004233,False,non_edge
CYP19A1,FOXD3,74,0.5514396924721227,0.7858597801394074,False,non_edge
CYP19A1,FSHB,80,0.5901921798163714,0.8068389069704622,False,non_edge
CYP19A1,FSHR,79,0.5891842571560796,0.7790310845467607,False,non_edge
CYP19A1,GNA11,65,0.35793421441498496,0.5758186609460542,False,non_edge
CYP19A1,GNAQ,53,0.25896700124462224,0.25362001655282695,False,non_edge
CYP19A1,GNRH1,72,0.6072575901593437,0.8198003733032284,False,non_edge
CYP19A1,GNRH2,45,0.4221212413882554,0.6821580988469953,False,non_edge
CYP19A1,GNRHR,77,0.20262091069896143,0.6994329346083475,False,non_edge
CYP19A1,GPER1,79,0.6254628514232355,0.8547991757570412,False,non_edge
CYP19A1,HSD17B1,28,0.7920622346979412,0.7287717332722138,False,non_edge
CYP19A1,HSD17B11,72,0.12240688211794924,0.3117403300024932,False,non_edge
CYP19A1,HSD17B12,30,0.7570512391150505,0.7243664712241668,False,non_edge
CYP19A1,HSD17B2,79,0.5193645976364699,0.6482696565060633,False,non_edge
CYP19A1,HSD17B3,73,0.3883710285363118,0.6715108937414314,False,non_edge
CYP19A1,HSD17B6,73,0.007640938128175874,0.13439811392153758,False,non_edge
CYP19A1,HSD17B7,63,0.7465484177729799,0.9061358691839326,False,non_edge
CYP19A1,HSD17B8,48,0.943590605056798,0.9124509904784062,False,non_edge
CYP19A1,HSD3B1,69,0.6708059127110718,0.8233416606314192,False,non_edge
CYP19A1,HSD3B2,50,0.49872242634908526,0.7863730565907545,False,non_edge
CYP19A1,IRF4,78,0.5893121124842087,0.7671363376967781,False,non_edge
CYP19A1,KISS1,55,0.9614173766176017,0.8274387933798014,False,non_edge
CYP19A1,KISS1R,74,0.6204422026923876,0.7775533819336978,False,non_edge
CYP19A1,KITLG,81,0.4449268753392797,0.5662902026201608,False,non_edge
CYP19A1,LDLR,54,0.020821751126966027,0.08656929224538298,False,non_edge
CYP19A1,LEF1,51,0.44640635417657565,0.5351633477072596,False,non_edge
CYP19A1,LHB,53,0.5172838551204662,0.7597147518600704,False,non_edge
CYP19A1,LHCGR,75,0.5719467933260598,0.7848719536971762,False,non_edge
CYP19A1,MC1R,79,0.6290105354917044,0.8614861150224132,False,non_edge
CYP19A1,MFSD12,43,0.19970539887072883,0.40763098243226625,False,non_edge
CYP19A1,MITF,71,0.24239715642089107,0.5191930321554322,False,non_edge
CYP19A1,MLANA,68,0.5529688246820795,0.8057085918437452,False,non_edge
CYP19A1,MRAP2,54,0.6038973596941511,0.7968751391212865,False,non_edge
CYP19A1,NCOA1,80,0.0300770223824645,0.7542703827028822,False,non_edge
CYP19A1,NCOA2,80,0.6103741584906199,0.7556979233786737,False,non_edge
CYP19A1,NCOA3,75,0.6487353901432106,0.8878950381691417,False,non_edge
CYP19A1,NCOR2,71,0.6621428862902684,0.8236346519177116,False,non_edge
CYP19A1,OCA2,56,-0.11398890227304434,0.16998201566240909,False,non_edge
CYP19A1,PAX3,71,0.008839410108910649,0.0714466681093071,False,non_edge
CYP19A1,PMEL,75,0.6478001336100684,0.860748300151777,False,non_edge
CYP19A1,POMC,27,0.5830802046576345,0.5525213658290317,False,non_edge
CYP19A1,SCARB1,65,0.32736612492598216,0.6157298768923591,False,non_edge
CYP19A1,SHBG,39,0.8178563476644433,0.7326005398610131,False,non_edge
CYP19A1,SLC24A4,78,-0.05097379230533099,0.3821638308077398,False,non_edge
CYP19A1,SLC24A5,82,0.572026630112819,0.7702445262675935,False,non_edge
CYP19A1,SLC45A2,80,0.31331568075663285,0.6630570306777641,False,non_edge
CYP19A1,SOX10,77,-0.06149534677275959,0.05749191838181311,False,non_edge
CYP19A1,SRD5A1,75,0.4593064989344432,0.7195765120266452,False,non_edge
CYP19A1,SRD5A2,51,0.9637765406231494,0.8731157981117192,False,non_edge
CYP19A1,SRD5A3,45,0.3157114328519972,0.3842102280303798,False,non_edge
CYP19A1,STAR,72,0.6721136232851364,0.8059974437376516,False,non_edge
CYP19A1,STS,77,0.292158087630253,0.7015688417606933,False,non_edge
CYP19A1,SULT1E1,77,0.44012591909019344,0.7669176890229905,False,non_edge
CYP19A1,TFAP2A,75,0.23780552114309622,0.30694012722165803,False,non_edge
CYP19A1,TYR,82,0.6795352100198271,0.8635797696729464,False,non_edge
CYP19A1,TYRP1,79,0.6441825818907448,0.8545347833273039,False,non_edge
CYP7B1,DCT,75,0.11276576533684414,0.6586352565377644,False,non_edge
CYP7B1,EDN3,62,0.4849742612597652,0.6899717704715802,False,non_edge
CYP7B1,EDNRB,25,0.5295034727916526,0.48774376594234353,False,non_edge
CYP7B1,ESR1,74,0.13789274930962692,0.264505835077366,False,non_edge
CYP7B1,ESR2,75,0.025689218404866595,0.3284894277261857,False,non_edge
CYP7B1,FKBP5,77,0.09992654996412408,0.4315390764417895,False,non_edge
CYP7B1,FOXD3,73,0.7948803391408803,0.8200253684183948,False,non_edge
CYP7B1,FSHB,80,0.8084019698976336,0.7907481744338852,False,non_edge
CYP7B1,FSHR,79,0.7145530959797064,0.7598726501240877,False,non_edge
CYP7B1,GNA11,64,0.19626597945851032,0.5099609235937427,False,non_edge
CYP7B1,GNAQ,54,0.11196050180026006,0.20717434820638833,False,non_edge
CYP7B1,GNRH1,72,0.9015570307658812,0.8528353556505099,False,non_edge
CYP7B1,GNRH2,44,0.7438958897208349,0.7432928522824934,False,non_edge
CYP7B1,GNRHR,76,0.30914263783655854,0.6969448208390012,False,non_edge
CYP7B1,GPER1,78,0.8730560338091305,0.8320925549993301,False,non_edge
CYP7B1,HSD17B1,26,0.6894086628394105,0.6483711464255721,False,non_edge
CYP7B1,HSD17B11,72,0.17565223622760986,0.30528196921548606,False,non_edge
CYP7B1,HSD17B12,30,0.7914746915129037,0.7431687152834394,False,non_edge
CYP7B1,HSD17B2,78,0.678904295127237,0.5881479030054657,False,non_edge
CYP7B1,HSD17B3,73,0.29320420852497453,0.6817252103605889,False,non_edge
CYP7B1,HSD17B6,73,0.12583716576460993,0.23749918430767175,False,non_edge
CYP7B1,HSD17B7,63,0.7168169090328094,0.861474822017763,False,non_edge
CYP7B1,HSD17B8,47,0.8843567447380689,0.8648342194603921,False,non_edge
CYP7B1,HSD3B1,68,0.9027155573300553,0.8611774922867397,False,non_edge
CYP7B1,HSD3B2,48,0.8466166739444745,0.7963454540767154,False,non_edge
CYP7B1,IRF4,77,0.8576404949776408,0.8225705093744834,False,non_edge
CYP7B1,KISS1,55,0.9500734732336426,0.7574221848093304,False,non_edge
CYP7B1,KISS1R,75,0.7824860462260835,0.7830326152558885,False,non_edge
CYP7B1,KITLG,80,0.6119449856724285,0.5929666876397696,False,non_edge
CYP7B1,LDLR,53,0.027461313010123948,0.11320077481147565,False,non_edge
CYP7B1,LEF1,51,0.5520099714646949,0.5924952851953447,False,non_edge
CYP7B1,LHB,53,0.78752380086201,0.775011908212267,False,non_edge
CYP7B1,LHCGR,75,0.7825980256174974,0.7843875983474057,False,non_edge
CYP7B1,MC1R,79,0.8836700867908044,0.8846585479260634,False,non_edge
CYP7B1,MFSD12,41,0.07886242652215876,0.30464551663959105,False,non_edge
CYP7B1,MITF,70,0.20892803438994723,0.49270378689108824,False,non_edge
CYP7B1,MLANA,68,0.8225382560475912,0.8035289936581664,False,non_edge
CYP7B1,MRAP2,55,0.7798230292008479,0.7390964025462311,False,non_edge
CYP7B1,NCOA1,79,0.05230607997106501,0.7671925448078736,False,non_edge
CYP7B1,NCOA2,79,0.8268049285728681,0.7822430985792698,False,non_edge
CYP7B1,NCOA3,73,0.9270581275670614,0.8995662416113114,False,non_edge
CYP7B1,NCOR2,69,0.7747039820664122,0.7103072660382981,False,non_edge
CYP7B1,OCA2,57,-0.07482056954007878,0.1785610942168272,False,non_edge
CYP7B1,PAX3,72,0.02633987617791531,0.1546370192910356,False,non_edge
CYP7B1,PMEL,74,0.9333073359236523,0.8977238550954881,False,non_edge
CYP7B1,POMC,26,0.5611802420514217,0.5003169123474001,False,non_edge
CYP7B1,SCARB1,64,0.4846744290672324,0.6418290204149498,False,non_edge
CYP7B1,SHBG,38,0.38485332181334253,0.5008072129238854,False,non_edge
CYP7B1,SLC24A4,77,-0.060788864782394675,0.4292406384169694,False,non_edge
CYP7B1,SLC24A5,82,0.7763746422638225,0.7954955932766714,False,non_edge
CYP7B1,SLC45A2,79,0.41953545110919194,0.6825921882709006,False,non_edge
CYP7B1,SOX10,76,-0.0432567608291032,0.09742688009286485,False,non_edge
CYP7B1,SRD5A1,75,0.6228211879897598,0.7281327982746039,False,non_edge
CYP7B1,SRD5A2,51,0.8608519869852566,0.867310588266756,False,non_edge
CYP7B1,SRD5A3,45,0.3934822208313804,0.42302124275606134,False,non_edge
CYP7B1,STAR,71,0.8751661129151523,0.820147938042335,False,non_edge
CYP7B1,STS,76,0.3563373561492812,0.6489780835562833,False,non_edge
CYP7B1,SULT1E1,78,0.6803071764868833,0.7883223518557213,False,non_edge
CYP7B1,TFAP2A,74,0.4401797652909515,0.3323631070120539,False,non_edge
CYP7B1,TYR,81,0.8233858919461069,0.8540784196473032,False,non_edge
CYP7B1,TYRP1,77,0.9109532863120875,0.8869760528711522,False,non_edge
DCT,EDN3,71,0.040792771571221666,0.33659412502060565,False,non_edge
DCT,EDNRB,32,0.10515337756938069,0.4454306556325822,False,non_edge
DCT,ESR1,85,0.012500122463092005,0.23576039732155402,False,non_edge
DCT,ESR2,87,0.36271768474671906,0.42973899062375687,False,non_edge
DCT,FKBP5,89,0.10098089668853931,0.3934217079017439,False,non_edge
DCT,FOXD3,80,0.06868785359007748,0.5860558098028326,False,non_edge
DCT,FSHB,88,0.07596112916960526,0.6039402295948363,False,non_edge
DCT,FSHR,88,0.09652425695471933,0.6148452128185555,False,non_edge
DCT,GNA11,73,0.013707619986908509,0.443117022366472,False,non_edge
DCT,GNAQ,66,-0.010736416770753487,0.12738293738413256,False,non_edge
DCT,GNRH1,82,0.1361264389865291,0.7028556352761824,False,non_edge
DCT,GNRH2,47,0.06648322861231411,0.5511419117674528,False,non_edge
DCT,GNRHR,88,0.08269284293211401,0.48713309879941996,False,non_edge
DCT,GPER1,87,0.16405129340244795,0.6767470657646995,False,non_edge
DCT,HSD17B1,35,0.041307398524736014,0.3613431511528259,False,non_edge
DCT,HSD17B11,81,0.11052455353738834,0.32070980664779647,False,non_edge
DCT,HSD17B12,42,0.7469374061740435,0.7488016157694856,False,non_edge
DCT,HSD17B2,87,0.1312349215326878,0.5726033108959608,False,non_edge
DCT,HSD17B3,85,0.045932424708707086,0.5960648708831523,False,non_edge
DCT,HSD17B6,79,0.10376942466786272,0.21216448820890801,False,non_edge
DCT,HSD17B7,68,0.08771178425589984,0.5896266904612482,False,non_edge
DCT,HSD17B8,48,0.421757833928618,0.7555869905925475,False,non_edge
DCT,HSD3B1,67,0.21269067112588894,0.7127713334749833,False,non_edge
DCT,HSD3B2,54,0.12518559179236718,0.7244504662165197,False,non_edge
DCT,IRF4,84,0.15127907862428988,0.6510999938729631,False,non_edge
DCT,KISS1,61,0.1782737318519738,0.6062830972122042,False,non_edge
DCT,KISS1R,82,0.08032672599872845,0.5675267207783474,False,non_edge
DCT,KIT,17,0.8773094312031487,0.6966786498161474,False,non_edge
DCT,KITLG,92,0.08884237116615115,0.5105495191634133,False,non_edge
DCT,LDLR,66,0.01598166923871363,-0.010128834699193678,False,non_edge
DCT,LEF1,54,0.08046161337439448,0.4293552847467097,False,non_edge
DCT,LHB,59,0.054831653181637664,0.65446410571692,False,non_edge
DCT,LHCGR,83,0.10070173515171894,0.6232045613490764,False,non_edge
DCT,MC1R,79,0.10853887681682428,0.6776359672320396,False,non_edge
DCT,MFSD12,51,0.5123656450188883,0.47481251174658073,False,non_edge
DCT,MITF,82,0.2487796610326952,0.44757977819523626,True,core
DCT,MLANA,74,0.1457910315558131,0.651768459036472,False,non_edge
DCT,MRAP2,58,0.053356180133171026,0.5738146673115748,False,non_edge
DCT,NCOA1,91,-0.026304886380359705,0.581136891447492,False,non_edge
DCT,NCOA2,89,0.16430251199070836,0.6174422277478246,False,non_edge
DCT,NCOA3,80,0.13767395832028362,0.6945128554998381,False,non_edge
DCT,NCOR2,79,0.18494856250259947,0.6198266340812364,False,non_edge
DCT,OCA2,67,-0.09660147995186032,0.05524390112547692,False,non_edge
DCT,PAX3,82,0.0030836476361645053,0.2910499953377558,True,substrate_extra
DCT,PMEL,82,0.1403065273378643,0.7089280161386042,False,non_edge
DCT,POMC,39,0.12541897293800588,0.36089339127042974,False,non_edge
